gene	logfoldchanges	scores	pvals	pvals_adj	pct_in_group
AC099343.3	-0.71155286	-1.881804	0.059862633461464636	0.22296649870687618	
PRIM2	-0.53888	-1.8819102	0.05984820863920964	0.22294401365403685	
PPP3CA	0.15390357	-1.8824613	0.05977340914155414	0.22269658558639863	
IPO8	-0.18576828	-1.8825855	0.05975655597095619	0.22266500787214982	
C1RL	-0.60953426	-1.8830124	0.05969868720231557	0.22248056746359304	
PIP4K2B	-0.66644347	-1.883311	0.05965823387219147	0.22236098697082837	
P3H1	-0.46884143	-1.8862028	0.05926763628370391	0.22093611567805982	
AP005482.1	-7.317012	-1.8862168	0.05926574667809864	0.22093611567805982	
GIHCG	-0.17125586	-1.8873911	0.059107736889083835	0.22040187132084166	
LINC01215	0.1970638	-1.8875334	0.05908861613003618	0.22036148844117182	
OBI1	-0.27234283	-1.8882929	0.058986635811722164	0.2200120394667083	
GSR	-0.30297086	-1.8887198	0.05892938649530437	0.21982935630297468	
COQ8B	-0.30290684	-1.8895575	0.05881717215485357	0.2194415523166554	
PWWP2A	-0.1519925	-1.8901466	0.058738352603086616	0.2191782498718853	
STK32C	-0.6578572	-1.8902749	0.05872120623491913	0.21914503517521983	
PRKAB1	-0.09805692	-1.890838	0.058645972140196866	0.21889499979136248	
ZNF561	-0.18657422	-1.8910725	0.058614670524103074	0.2188088943623786	
ZNF487	-0.17212132	-1.8911406	0.05860557693021855	0.21880567906001952	
AMPD2	-0.39026722	-1.8920865	0.05847945743738998	0.21836548176852882	
HSPA1B	-0.50831914	-1.8921306	0.05847358448929419	0.21836548176852882	
SLC39A4	-0.3219555	-1.8921887	0.058465843624407064	0.21836548176852882	
KLHL42	-0.755873	-1.8925594	0.05841648227687608	0.21822230252102454	
ZCCHC7	0.14485066	-1.8926356	0.058406347476002395	0.21821511239312166	
ERICH6-AS1	-0.9902999	-1.89282	0.058381816638124064	0.2181541268697736	
STRN3	-0.5300187	-1.8931847	0.05833331345367702	0.218003534629539	
SLF2	-0.36164725	-1.8951846	0.058067940142417285	0.21704229799540276	
TMEM60	-0.0667921	-1.8951946	0.0580666131466132	0.21704229799540276	
ZNF460	-0.06083108	-1.8962609	0.05792556470367565	0.21657104856646436	
MED11	-0.22613259	-1.8965313	0.05788981766710409	0.21646784802672475	
ITSN2	0.004884986	-1.8969421	0.05783557019127666	0.216295429873919	
EXOSC4	-0.5329732	-1.8988059	0.05759000224292022	0.21540735570146027	
ZNF805	-0.4736052	-1.8994251	0.057508602419330083	0.21513316589773038	
SLC25A33	-0.20722651	-1.8995614	0.05749070203781708	0.21509647655731143	
TRAV14DV4	-5.841057	-1.8996356	0.05748096407069544	0.21509032015134646	
AVPI1	-0.9067103	-1.8996876	0.05747412199540432	0.21509032015134646	
EHBP1L1	-0.299631	-1.8999362	0.057441499875108756	0.21500318619638298	
ZBTB49	-0.810923	-1.9015414	0.057231142265804585	0.21424599018067889	
ZNF420	-0.5271198	-1.9035213	0.056972557886345886	0.21330801747586803	
TRAV12-1	-6.2750554	-1.9039041	0.056922680679827836	0.213151300336594	
TMEM161B	-0.36849847	-1.9041566	0.056889797283744596	0.21305818261302628	
KLHL6	-0.04579836	-1.9044893	0.05684649884367682	0.21292602772915534	
ZNF764	-0.8675779	-1.905371	0.05673186453807593	0.2125266000785793	
CSPP1	-0.44190088	-1.9056275	0.056698552519653785	0.2124317490019563	
TEFM	-0.2771721	-1.9065534	0.056578452331692834	0.21201165720062934	
HDAC8	-0.19211154	-1.9065653	0.05657689398283568	0.21201165720062934	
HS1BP3	-0.27699003	-1.9069401	0.05652834334758683	0.21188363246869418	
MFGE8	-1.6373178	-1.9071004	0.05650758361600895	0.21183569322001436	
MED26	-0.56877756	-1.9071826	0.05649694671332302	0.2118256942718878	
ZNF100	-0.06481376	-1.9072167	0.0564925367790713	0.2118256942718878	
CREG1	-0.7391679	-1.9077598	0.056422275919768415	0.21160542848476432	
TESC	-0.08296238	-1.9080684	0.05638238150856774	0.21148565031276062	
ARIH2OS	-0.32943046	-1.9083309	0.056348463839866976	0.21138825976003167	
WDR91	-0.52184796	-1.9084231	0.05633655784904288	0.2113734290047587	
SMIM30	-0.4097849	-1.9098078	0.05615796104294023	0.21073308577725658	
ALDH3A2	-0.8303552	-1.9100523	0.05612647777405951	0.21064468409442638	
KIAA0232	-0.6787475	-1.9105814	0.05605840035588496	0.2104188988926799	
ZHX2	-0.019693136	-1.9110122	0.056003009335721464	0.21024067586640405	
AC009126.1	-1.1072326	-1.911888	0.05589056433955759	0.20984818612531447	
MTMR4	-0.12277054	-1.9137217	0.055655733605052764	0.20899600783960123	
RAB24	0.15439789	-1.9142066	0.05559376300487732	0.20879279735857484	
SWI5	-0.23314	-1.9164891	0.05530286303849503	0.20772962078860366	
SOS1	-0.5140904	-1.9168459	0.055257516762859386	0.20758862728481126	
TRBV7-6	-5.521203	-1.9175793	0.0551643740393214	0.20726800927214076	
SZT2	-0.33785865	-1.9181786	0.05508837919629498	0.20701173910056894	
AIFM1	-0.3657068	-1.9210222	0.05472891036576211	0.20569000404575666	
SLC30A6	-0.71423554	-1.9213388	0.05468900625171134	0.20556909873627996	
AC025171.2	-0.77303016	-1.9219841	0.05460775779302605	0.20529272904962367	
RAD9A	-0.1827594	-1.9231725	0.05445839285452863	0.20476016744667086	
FAM126A	-0.069724746	-1.9238198	0.054377179040634244	0.20448373538780668	
MSH2	-0.63588536	-1.9243327	0.054312883237387394	0.20427085376631093	
SLC1A5	-0.16513199	-1.9246895	0.05426821495697005	0.2041317414861742	
GPR137	-0.045580674	-1.9250642	0.05422132118885405	0.20398421739257636	
ITPRID2	-0.29276526	-1.9258277	0.054125882892943	0.2036539979348148	
CHP1	-0.19850737	-1.927976	0.053858104961531435	0.20267514820508908	
NUDT9	-0.4157996	-1.9287677	0.05375971601136966	0.2023335445859805	
ARHGAP25	0.08996789	-1.9292386	0.05370125203912434	0.20214212971928705	
WDR27	-0.35024157	-1.9301424	0.053589199661165765	0.2017489147017174	
TLR1	-0.2835144	-1.9306494	0.053526426535719825	0.20154113768138507	
ETAA1	-0.52946025	-1.930994	0.053483785807094404	0.20140911631719496	
FASTKD3	-0.920484	-1.9315451	0.05341566916180142	0.20118110679488735	
C12orf73	-0.5176887	-1.9316875	0.05339809445525511	0.20114341730813853	
TMEM159	0.012533293	-1.9322386	0.05333006898084653	0.20091564896412756	
MTERF1	-0.39813218	-1.932441	0.05330510326025429	0.2008500623127727	
SMIM8	-0.37212914	-1.9325272	0.05329447725333253	0.20083849580551896	
ZSCAN26	-0.51118064	-1.9328578	0.05325371946004101	0.20071335926381595	
METTL4	-0.26874238	-1.9331243	0.05322088516399688	0.20061805513740932	
DNAJC27	-0.10483933	-1.9353768	0.052944073147022215	0.19960291066307853	
POC5	-0.45408556	-1.9362746	0.05283407820376095	0.1992164795826021	
MFSD1	0.042769995	-1.9365852	0.052796066413554624	0.19910139744691663	
LINC02384	-0.9696998	-1.9383788	0.05257702573208495	0.19830350034526548	
MAP9	-0.06003859	-1.9395151	0.05243865265330187	0.19780967199433871	
GALNT10	-0.47675493	-1.9399059	0.05239113444786335	0.1976584758679574	
AC108134.3	-5.7868643	-1.940483	0.05232101957181137	0.19742197319692995	
ALKBH8	-0.96081054	-1.9414549	0.05220312150645037	0.1970050783075315	
AP003717.4	-0.766119	-1.9423867	0.05209029392259752	0.19660720280725924	
CPTP	-0.3093502	-1.9428498	0.05203431996408438	0.19642383046802991	
EPHB6	-0.1567348	-1.9442465	0.0518657336828273	0.19581524652782198	
AGL	-0.48491052	-1.9447374	0.051806583164683735	0.19561971500697953	
EEF1AKNMT	-0.5501889	-1.9449499	0.05178100900974025	0.19555092902385424	
ZFP62	-0.4505285	-1.9463227	0.05161599663528111	0.19495546036224765	
RXYLT1	-0.27864212	-1.9465351	0.05159050123325536	0.19488685791340168	
KLRC3	-6.2467575	-1.9485872	0.05134474826930598	0.19398607878463167	
LINC00662	-0.12653717	-1.9486693	0.05133492899003286	0.193976553543657	
TTC27	-0.22364435	-1.9488838	0.051309310470374646	0.19390731735988737	
TRAV21	-6.913354	-1.9489318	0.05130356573012767	0.19390731735988737	
GPR137B	-0.49486002	-1.9492464	0.05126599883517013	0.19379874598776659	
RAB33B	-0.42826706	-1.9520621	0.05093083511934233	0.19255912754438118	
FAAP100	-0.3350052	-1.9533827	0.050774263581782705	0.19199447314556872	
TMEM135	-0.7023895	-1.9535972	0.05074887958196066	0.19192579260229542	
TRAPPC8	-0.052039977	-1.9541202	0.05068700618836981	0.19171907463792248	
ZNHIT2	-0.44163206	-1.9552164	0.05055753782369377	0.19125658949842822	
MPP5	-0.49663338	-1.9552164	0.05055753782369377	0.19125658949842822	
POLRMT	-0.42065427	-1.9554548	0.05052940867140029	0.1912046060759038	
TSPAN5	-0.9063804	-1.9556953	0.050501056419787006	0.19112453062530527	
PHF7	-0.056668308	-1.9569237	0.0503564315560788	0.19060432844332365	
TBC1D7	-0.17459211	-1.9572845	0.05031403020498279	0.19047095980889298	
MTA3	-0.90226656	-1.9596412	0.05003774378324721	0.1894520216545481	
NIT2	0.023792338	-1.9596552	0.05003610303684888	0.1894520216545481	
CEP164	-0.2385339	-1.9597154	0.05002907177742494	0.1894520216545481	
SNN	0.08373302	-1.9601182	0.04998198370326526	0.18932181058131498	
XPO7	-0.4144238	-1.9602344	0.04996840300981308	0.189297346578937	
MPDU1	-0.02583754	-1.9608856	0.0498923615219328	0.1890362190864507	
GNS	-0.60669863	-1.961068	0.04987108730103739	0.1889825533752884	
DHRS13	-0.93927866	-1.9617093	0.049796337247327176	0.18872620101193624	
INO80B	-0.58766025	-1.9617534	0.049791201634671364	0.18872620101193624	
AGPAT2	-0.022827612	-1.962062	0.04975526478090872	0.18862433071056525	
PELI1	0.05988671	-1.962579	0.049695107629211345	0.18842314774276867	
C20orf204	-4.3019	-1.9629056	0.04965713281889549	0.18830602556618967	
TSGA10	-0.35362834	-1.9636151	0.04957474373808015	0.18802042149178544	
SHQ1	-0.68731356	-1.964523	0.04946948091274351	0.18767174947087567	
PCBP1-AS1	-0.0919696	-1.9646192	0.04945833823008063	0.18767174947087567	
AC078883.1	-0.2889086	-1.9646972	0.04944928635080468	0.18767174947087567	
TMEM14A	-0.2509484	-1.9649818	0.049416339967843996	0.187580248501189	
TRIM41	-0.17782865	-1.9651742	0.049394076791791294	0.18752252064691055	
LYN	0.17884704	-1.9654467	0.049362551697328706	0.1874296087947571	
COG7	-0.70177704	-1.9656591	0.04933799237529335	0.18736312320944734	
GTF2IRD2B	0.093691625	-1.9678135	0.049089502465971685	0.18645224383524292	
TOMM34	-0.080593966	-1.9686671	0.04899132211761066	0.18612640802801228	
TMEM214	-0.4777504	-1.9693224	0.04891607018881715	0.18586708070744404	
LINC01891	-5.264768	-1.9694989	0.04889583548220593	0.18581675883350748	
PAAF1	-0.48812515	-1.9709778	0.04872641626432076	0.1851994019575835	
MORC2	-1.6188117	-1.971122	0.048709913979485986	0.18516315841830064	
MAML1	-0.58589524	-1.9723625	0.04856823366314467	0.18465099163677903	
MTIF2	-0.15036735	-1.9724487	0.0485584044413578	0.1846400331397495	
MBD6	-0.2477434	-1.9725429	0.048547662784200835	0.1846256015368828	
HAUS5	-0.31146866	-1.9736351	0.04842325092783311	0.18417881889108131	
SLC15A4	-0.31151956	-1.974072	0.048373561218064506	0.1840161562351419	
GARS-DT	-0.27848756	-1.9742764	0.048350326615651154	0.1839540983563401	
LACTB2-AS1	-0.4731145	-1.974583	0.04831549228851744	0.18384788397086685	
VPS33B	-0.59545624	-1.9746672	0.048305933612774826	0.18383783068355414	
ZNF226	-0.17936395	-1.9754868	0.04821293334450681	0.18351017547811066	
MTPAP	-0.4420334	-1.975611	0.048198848641767725	0.183482841313312	
MOSPD1	-0.651954	-1.9759036	0.048165695092272844	0.18338289784522563	
THEM6	-0.55352867	-1.9762203	0.04812983818137091	0.18327263166513716	
AP5S1	-0.23825444	-1.9770839	0.04803213998904238	0.182926815986353	
MROH1	-0.59171724	-1.9773365	0.04800361006678513	0.18284436112999167	
TTC16	-5.3533936	-1.9774547	0.04799025571324773	0.1828196942242241	
VPS45	-0.3596946	-1.9778033	0.047950889865702284	0.1826959148137186	
CYSLTR1	0.039367642	-1.9785168	0.04787043279756454	0.1824155173227911	
IZUMO4	-0.1143418	-1.978563	0.0478652386326793	0.1824155173227911	
SFXN3	-1.3794694	-1.9794146	0.047769344706829975	0.1820825201438167	
SNAPC1	-0.49927655	-1.9797152	0.047735538367749686	0.18197975821520637	
CHCHD1	-0.022795992	-1.9801481	0.04768689257029743	0.18182038697832956	
DHX33	-0.45419216	-1.9805429	0.047642562142110094	0.18169372427262806	
PCGF3	-0.39330658	-1.9821421	0.0474633443840427	0.18104595728809858	
ITGAX	-0.778957	-1.9824947	0.04742389404924909	0.1809214410700433	
NAIP	-0.5254945	-1.9840779	0.047247155315478725	0.18027306074219196	
GXYLT1	-0.538359	-1.98409	0.04724581511848793	0.18027306074219196	
FLYWCH1	-0.57969284	-1.9862221	0.04700865854203317	0.1794145800385841	
ZNF570	-0.7338484	-1.9869215	0.04693108784760888	0.17914424585690025	
ABCA5	-0.7925217	-1.9869757	0.04692509116704651	0.17914424585690025	
TEPSIN	-0.049087655	-1.988114	0.04679908812950564	0.17869170570236034	
TBL2	-1.0823795	-1.9885187	0.04675434587307553	0.1785465170920222	
ZNF664	-0.18923394	-1.9904065	0.04654617139809392	0.1777770785443222	
FAM241B	-3.9883728	-1.9909817	0.04648290196010739	0.17756094440898165	
SMG9	-0.109807506	-1.9928875	0.046273770200268974	0.17678748571984318	
PURB	-0.671956	-1.9928914	0.04627333122201829	0.17678748571984318	
MEGF6	-0.8002117	-1.9930117	0.046260163504842744	0.17678632434151192	
GAA	-0.8111125	-1.9931661	0.0462432695570829	0.17674717595020223	
HSDL2	-0.31701556	-1.9933444	0.04622374925886608	0.17669797663618605	
TMEM140	-0.34784383	-1.9947112	0.046074396919861926	0.1761523871882926	
TXNRD2	-0.66442543	-1.9955307	0.04598502441099944	0.17583598961587601	
CLCN3	-0.033124737	-1.9957031	0.045966250738162705	0.17578949329059373	
ZNF8	-0.85318184	-1.9957552	0.04596057624763859	0.17578949329059373	
DNAJB4	-0.62117827	-1.9969075	0.04583523344050724	0.17533889890835375	
CROCC	-0.7304487	-1.9978714	0.045730602770262065	0.17496382482090045	
ZFY	-0.23312752	-1.9982262	0.045692151106709857	0.17484187795353315	
KLHL26	-0.9324007	-1.9984425	0.04566870245908266	0.17477731355794932	
TTC39C-AS1	-5.046731	-1.9987832	0.04563181309195827	0.17466128458686042	
PRDM4	0.13942407	-1.9990097	0.04560730640661054	0.17459262523135555	
LINC01934	-2.852572	-1.9994345	0.04556135918270037	0.17444185619662825	
IFT43	-0.15777585	-1.9995247	0.045551611254546494	0.17442966078873234	
PCYOX1L	-1.0325758	-2.000186	0.04548018013586268	0.1741812259122614	
SH3BP5	0.09907672	-2.000196	0.045479098572592115	0.1741812259122614	
ZMYM4	-0.3728218	-2.0020278	0.045281752623683974	0.17347127457262848	
PIGQ	-0.4279503	-2.002208	0.045262359407547414	0.1734219764585848	
C6orf120	-0.3400174	-2.0027533	0.045203791349117686	0.17322254473301602	
TSEN2	-0.7266456	-2.0029335	0.04518442628490517	0.17317330443064086	
ZSCAN16	-0.69054097	-2.0033603	0.04513862349413901	0.17302271039093176	
SLC25A4	-0.2909322	-2.0054946	0.04491019630117481	0.17217194684680875	
PFN2	-1.8224938	-2.0059254	0.04486420035276994	0.17202042428971037	
TSPAN17	-0.38068727	-2.006228	0.04483191997689288	0.17192145448937177	
ZNF808	-0.3637336	-2.0070958	0.04473946300185046	0.1716164218684057	
PLEKHG2	-0.55941683	-2.007723	0.04467272940152801	0.17138517245427437	
INTS6L	-0.2606583	-2.0089455	0.04454291477063231	0.1709118134385212	
PPP3CB	-0.5083877	-2.0091498	0.044521239150256374	0.17085330860159748	
NKRF	-0.4423641	-2.0097392	0.044458812149534684	0.1706383780682285	
DBP	-0.79409194	-2.0101237	0.044418083376146306	0.17050667793971586	
ENDOD1	-0.14987974	-2.01123	0.044301163490547336	0.17008242444247548	
SLC11A2	-1.3152452	-2.01126	0.04429798994805708	0.17008242444247548	
HACD2	-0.2999564	-2.0112822	0.04429566280550326	0.17008242444247548	
ZBTB39	-0.7815599	-2.0118554	0.044235193303568725	0.16990277497334583	
HERC6	-0.9526367	-2.0126448	0.0441520032791295	0.16960776053706939	
AC005670.3	-0.3838737	-2.0129414	0.04412078837202208	0.16951234954321695	
GKAP1	-0.32841292	-2.0134466	0.04406768152840827	0.1693327898429324	
HPGD	-3.6717415	-2.0145926	0.043947337648134244	0.16889477839065356	
ACADM	0.11284223	-2.0148172	0.043923806324455396	0.16882875608065076	
MAP2K6	-1.0601333	-2.015238	0.04387971376499128	0.16868367257155095	
ZNF444	-0.22797544	-2.015741	0.04382706169381121	0.16850563760448548	
PSTPIP2	-3.7947896	-2.016631	0.04373405481441587	0.1681723731065335	
SPATA33	-0.41614535	-2.0168893	0.04370706381475885	0.16809290249348507	
SLC35A1	-0.78731513	-2.0169916	0.043696396835414486	0.1680761984787962	
GRASP	0.15958849	-2.0169916	0.043696396835414486	0.1680761984787962	
PARP14	0.15268983	-2.0182018	0.04357023345614125	0.16763943761302524	
FAM3C	0.17334077	-2.0201118	0.04337179682257794	0.166900099572506	
COX18	-0.6774663	-2.020781	0.043302431239458636	0.16665730088525502	
KLRC1	-6.373056	-2.0228152	0.043092209630234156	0.16589626879519026	
ARMC5	-0.36212006	-2.0229294	0.04308042970504409	0.1658749443908977	
LINC02084	-6.3696136	-2.0229673	0.04307650366816595	0.1658749443908977	
TFDP1	-0.7782177	-2.0230196	0.043071131686678324	0.1658749443908977	
NHLRC3	-0.009074334	-2.0233803	0.04303395657221657	0.1657680480772383	
PGAP1	-1.5728061	-2.0238333	0.04298731955500997	0.16561240273265837	
GLRX2	-0.3978846	-2.025829	0.04278229519619516	0.16484642273407815	
CDC23	-0.5735766	-2.026753	0.04268767962732891	0.16450570346741702	
ACSL4	-0.44552794	-2.0271077	0.042651399212004476	0.16438972442805494	
AMDHD2	0.010379411	-2.0278773	0.04257277879564999	0.1641104985655665	
TMA16	-0.19645141	-2.0286648	0.042492442648837635	0.16382457690215482	
CSTF3	-0.51820695	-2.0289192	0.0424665090306767	0.1637483452091043	
ROBO3	-3.17129	-2.0301156	0.04234477990596401	0.16330265599544652	
PLXND1	-3.2978206	-2.030773	0.04227802597619599	0.1630688800495303	
KIR2DL1	-6.964658	-2.030775	0.04227782259431929	0.1630688800495303	
B9D2	-0.17374393	-2.030785	0.04227680569735132	0.1630688800495303	
SLC66A2	-0.56495386	-2.0319114	0.042162638274691334	0.1626946519603689	
ZNF737	0.0016692259	-2.0349033	0.04186060926770746	0.1615526548172494	
TCEA2	-0.24995466	-2.0349693	0.04185395421541129	0.16155042827351393	
GPR107	-0.3367562	-2.0350556	0.04184528382432658	0.1615404210264018	
AIDA	0.1591634	-2.0350676	0.04184407412319049	0.1615404210264018	
EPS8	-0.48027864	-2.0353382	0.04181686367223006	0.16147761434609947	
ZNF66	-0.16779636	-2.0360696	0.041743369655215114	0.16121723656872458	
CYB561D1	-0.5127297	-2.0364003	0.041710182236598246	0.16111247401054277	
CEP192	-0.29300925	-2.0368452	0.04166556531951256	0.16096352625397156	
PDGFD	-4.3490133	-2.0371978	0.041630222069642286	0.16089714590504903	
SPECC1L	-0.012407157	-2.037771	0.0415728434258833	0.1606987500605806	
ZNF468	-0.4048942	-2.0385866	0.04149130466063073	0.16040689259271332	
IFT27	-0.49231526	-2.038735	0.04147649398956467	0.16037296097594403	
CEP170	0.09313339	-2.0399914	0.04135118314733133	0.15991169749351367	
MRE11	-0.13630323	-2.0414283	0.041208278234180676	0.1593822507546985	
CERS6	-1.1430632	-2.0426407	0.041088021618925705	0.1589402600217474	
DENND11	-0.33188716	-2.0426407	0.041088021618925705	0.1589402600217474	
VSIG1	-1.5654328	-2.0430896	0.041043572338530274	0.15881454493897165	
SEC24A	-0.54460204	-2.0431798	0.041034647711654125	0.1588031306825939	
ZNF211	-0.40062106	-2.0434022	0.041012640661595635	0.1587410770561454	
VMAC	-0.4235357	-2.0434983	0.04100312719702399	0.15872736932270617	
RUFY1	-0.23327592	-2.043787	0.04097459802133099	0.15864003507777952	
POMC	-0.10553072	-2.0441096	0.04094272073473134	0.15853971072383802	
SCAF1	-0.3141757	-2.0441155	0.04094212694751377	0.15853971072383802	
BCL2L11	0.1548454	-2.045729	0.040783057510139935	0.1579674855088909	
USP18	-1.0028445	-2.045739	0.04078207114031192	0.1579674855088909	
SMN2	-0.5052669	-2.0460334	0.04075308090134665	0.1578973961045033	
TRUB1	-0.68032277	-2.0484161	0.040519236585115276	0.1570142570630965	
PCNX3	-0.7451971	-2.050338	0.040331456793688644	0.1563093890521217	
POGLUT1	-0.3838682	-2.0506427	0.04030176184677715	0.1562170815408327	
DSE	-0.07956184	-2.0507288	0.04029336466779817	0.15620731323007694	
RAB3IP	-0.060476102	-2.0509293	0.04027384208194698	0.1561544053531829	
ZNF250	-0.5207251	-2.0515285	0.04021551739335777	0.1559510120802533	
RRP1	-0.35266715	-2.0526166	0.040109779810144755	0.1555636710307657	
TDRD3	-0.47599658	-2.0526347	0.04010802924209759	0.1555636710307657	
ARFGEF2	0.011976543	-2.0532517	0.04004815995977655	0.1553700253351191	
RTTN	-0.4466203	-2.0536425	0.040010294911324754	0.1552457851749052	
GMNN	-0.81269854	-2.0537448	0.04000039675658677	0.1552300402092743	
MAP2K2	-0.2822792	-2.0545144	0.03992593615773171	0.15496370577341576	
TAB3	-0.7714779	-2.0551777	0.03986184707584704	0.1547375541739358	
AC015982.2	-0.39454335	-2.0552158	0.03985817089694648	0.1547375541739358	
MED25	0.0708393	-2.0552437	0.03985546231762089	0.1547375541739358	
HEIH	0.11491847	-2.0554943	0.03983128549522543	0.15468669450286335	
ATPAF1	-0.6258384	-2.056883	0.0396974748174998	0.15418956352101817	
